Date,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),aFRR Upp Pris (EUR/MW),aFRR Ned Pris (EUR/MW),mFRR Upp Pris (EUR/MW),mFRR Ned Pris (EUR/MW),mFRR Upp EAM Pris (EUR/MW),mFRR Ned EAM Pris (EUR/MW),,SPOT_SE3,Hydro (GWh),SE_Avg,month,year,day,,,,FCR-N,FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT,SPOT_avg,aFRR up,aFRR down,mFRR up,mFRR down,Hydro,,,FCR-N Pris (EUR/MW),FCR-D upp Pris (EUR/MW),FCR-D ned Pris (EUR/MW),SPOT
04/10/2023 06:00,50.37,18.07,52.04,0,33.2,0,0,0,0,,4.75,7.77,4.75,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 07:00,50.39,18.05,61.69,0,33,0,0,0,0,,4.96,7.75,4.96,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 08:00,50.3,18.07,60.79,0,27,0,0,0,0,,4.11,6.97,4.11,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 09:00,50.28,18.09,65.37,0,0,0,0,0,0,,2.76,6.31,2.76,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 10:00,50.2,18.15,60.41,0,28,0,0,0,0,,1.92,6.06,1.92,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 11:00,49.38,18.29,55.18,0,27.56,0,0,0,0,,1.48,5.84,1.48,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 12:00,49.45,18.21,55.21,0,27,0,0,0,0,,1.24,5.83,1.24,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 13:00,49.44,18.19,54.6,0,27,0,0,0,0,,1.33,5.79,1.33,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 14:00,49.28,18.19,49,0,27.8,0,0,0,0,,1.42,5.97,1.42,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 15:00,49.21,18.11,47.96,0,22,0,0,0,0,,2.44,6.45,2.44,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 16:00,49.57,18.13,46.56,0,0,0,0,0,0,,3.18,6.76,3.18,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 17:00,54.78,18.09,46.18,0,27,0,0,0,0,,3.17,6.55,3.17,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 18:00,54.62,18.18,45.31,0,27,0,0,0,0,,2.52,6.25,2.52,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 19:00,53.72,18.4,46.81,0,23.2,0,0,0,0,,1.59,5.79,1.59,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 20:00,53.12,18.35,46.69,0,33,0,0,0,0,,0.13,5.47,0.13,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 21:00,52.48,18.36,46.45,0,34,0,0,0,0,,0,5.39,0,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 22:00,51.99,18.37,46.18,0,34.7,0,0,0,0,,-0.31,5.24,-0.31,10,2023,4,,,,,,,,,,,,,,,,,,,
04/10/2023 23:00,51.68,17.6,49.36,0,0,0,0,0,0,,0,4.69,0,10,2023,4,,,,,,,,,,,,,,,,,,,
05/10/2023 00:00,52.23,17.68,49.8,0,0,0,0,0,0,,-0.03,4.67,-0.03,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 01:00,52.2,17.71,49.57,0,0,0,0,0,0,,-0.06,4.58,-0.06,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 02:00,51.83,17.77,49.58,0,0,0,0,0,0,,-0.05,4.49,-0.05,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 03:00,51.21,17.58,49.26,0,0,0,0,0,0,,-0.01,4.62,-0.01,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 04:00,51.56,17.58,49.02,0,0,0,0,0,0,,0.11,4.82,0.11,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 05:00,51.37,17.84,48.05,0,0,0,0,0,0,,2.98,6.39,2.98,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 06:00,51.35,17.75,47.88,0,0,0,0,0,0,,4.97,8.11,4.97,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 07:00,50.6,17.76,47.02,0,0,0,0,0,0,,6.98,8.8,6.98,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 08:00,50.45,17.85,46.78,0,0,0,0,0,0,,7.81,9.08,7.81,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 09:00,50.48,17.88,46.78,0,0,0,0,0,0,,7.32,9.07,7.32,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 10:00,50.45,17.98,47.05,0,0,0,0,0,0,,6.89,8.78,6.89,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 11:00,49.95,17.89,47.22,0,0,0,0,0,0,,5.68,8.27,5.68,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 12:00,49.95,17.76,47.18,0,0,0,0,0,0,,4.99,8.12,4.99,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 13:00,50.05,17.85,47.13,0,0,0,0,0,0,,4.96,8.2,4.96,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 14:00,50.06,17.86,47.13,0,0,0,0,0,0,,5.2,8.24,5.2,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 15:00,50.46,18.02,46.83,0,0,0,0,0,0,,7.25,8.91,7.25,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 16:00,50.58,18.02,46.81,0,0,0,0,0,0,,8.28,9.19,8.28,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 17:00,51.53,18.01,46.22,0,0,0,0,0,0,,51.14,9.24,29.535,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 18:00,51.53,17.82,45.35,0,0,0,0,0,0,,139.92,8.96,73.455,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 19:00,51.66,17.81,46.54,0,0,0,0,0,0,,15.03,8.42,10.22,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 20:00,51.66,17.79,46.54,0,0,0,0,0,0,,4.91,8.05,4.91,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 21:00,51.64,17.8,46.88,0,0,0,0,0,0,,3.99,7.28,3.99,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 22:00,51.87,17.73,46.52,0,0,0,0,0,0,,2.98,6.77,2.98,10,2023,5,,,,,,,,,,,,,,,,,,,
05/10/2023 23:00,50.25,17.38,46.91,0,0,0,0,0,0,,2.82,6.45,2.82,10,2023,5,,,,,,,,,,,,,,,,,,,
06/10/2023 00:00,50.31,17.41,46.93,0,0,0,0,0,0,,2.52,6.17,2.52,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 01:00,50.06,17.42,46.5,0,0,0,0,0,0,,2.27,6.29,2.27,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 02:00,50.82,17.5,47.48,0,0,0,0,0,0,,2.39,6.53,2.39,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 03:00,50.45,17.48,47.9,0,0,0,0,0,0,,2.83,6.8,2.83,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 04:00,49.85,17.56,48.07,0,0,0,0,0,0,,3.86,7.51,3.86,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 05:00,49.14,18.31,45.85,0,0,0,0,0,0,,5.6,9.03,5.6,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 06:00,48.91,18,45.56,0,0,0,0,0,0,,14.44,9.7,11.715,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 07:00,47.98,18,45.15,0,0,0,0,0,0,,18.97,9.66,14.615,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 08:00,48.04,18.05,44.96,0,0,0,0,0,0,,12.04,9.48,12.04,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 09:00,48.41,18.39,44.89,0,0,0,0,0,0,,9.87,9.48,9.87,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 10:00,48.58,18.38,45.05,0,0,0,0,0,0,,6.81,8.93,6.81,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 11:00,47.92,18.06,45.28,0,0,0,0,0,0,,4.96,7.78,4.96,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 12:00,48.02,18.15,45.41,0,0,0,0,0,0,,2.9,6.66,2.9,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 13:00,48.01,18.03,46.73,0,0,0,0,0,0,,2.04,6.42,2.04,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 14:00,47.93,17.89,46.12,0,0,0,0,0,0,,2.87,6.48,2.87,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 15:00,47.66,17.72,46.31,0,0,0,0,0,0,,2.67,6.59,2.67,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 16:00,48.65,17.65,45.33,0,0,0,0,0,0,,2.83,6.62,2.83,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 17:00,49.37,17.62,45.93,0,20,0,0,0,0,,2.83,6.29,2.83,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 18:00,49.39,17.58,45.2,0,24.9,0,0,0,0,,1.98,5.87,1.98,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 19:00,50.57,17.64,45.99,0,25.9,0,0,0,0,,1.14,5.39,1.14,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 20:00,50.28,17.59,46.11,0,29,0,0,0,0,,0.05,4.69,0.05,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 21:00,51.06,17.59,46.09,0,35,0,0,0,0,,-0.09,4.4,-0.09,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 22:00,49.85,17.59,46.18,0,35,0,0,0,0,,-1.2,4.4,-1.2,10,2023,6,,,,,,,,,,,,,,,,,,,
06/10/2023 23:00,49.34,17.11,47.58,0,31,0,0,0,0,,-3.41,3.92,-3.41,10,2023,6,,,,,,,,,,,,,,,,,,,
07/10/2023 00:00,49.29,17.1,46.28,0,0,0,0,0,0,,-3.41,3.81,-3.41,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 01:00,49.25,17.11,46.34,0,0,0,0,0,0,,-3.63,3.8,-3.63,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 02:00,49.35,17.07,47.11,0,0,0,0,0,0,,-4.31,4.01,-4.31,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 03:00,49.38,17.02,47.24,0,0,0,0,0,0,,-3.48,4.01,-3.48,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 04:00,49.62,17.19,47.47,0,0,0,0,0,0,,-3.79,3.97,-3.79,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 05:00,49.04,17.52,43.96,0,0,0,0,0,0,,-3.07,4.25,-3.07,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 06:00,48.96,17.58,44.32,0,0,0,0,0,0,,-1.66,4.46,-1.66,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 07:00,48.29,17.66,43.91,0,0,0,0,0,0,,-0.19,4.66,-0.19,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 08:00,47.82,17.46,43.96,0,0,0,0,0,0,,-0.08,4.79,-0.08,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 09:00,47.84,17.42,44.57,0,0,0,0,0,0,,-0.09,4.83,-0.09,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 10:00,47.1,17.41,44.56,0,0,0,0,0,0,,-0.19,4.78,-0.19,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 11:00,47.24,17.53,44.63,0,0,0,0,0,0,,-0.28,4.58,-0.28,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 12:00,47.55,17.55,44.93,0,0,0,0,0,0,,-0.38,4.42,-0.38,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 13:00,47.63,17.57,45.34,0,0,0,0,0,0,,-0.33,4.4,-0.33,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 14:00,48.39,17.55,44.31,0,0,0,0,0,0,,-0.08,4.55,-0.08,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 15:00,48.62,17.58,44.15,0,0,0,0,0,0,,0,4.67,0,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 16:00,48.8,17.42,44.08,0,0,0,0,0,0,,0.38,5.12,0.38,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 17:00,49.1,17.32,44.19,0,0,0,0,0,0,,1.19,5.46,1.19,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 18:00,49.1,17.35,44.17,0,0,0,0,0,0,,0.7,5.25,0.7,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 19:00,49,17.33,44.16,0,0,0,0,0,0,,0,4.76,0,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 20:00,48.94,17.26,44.2,0,0,0,0,0,0,,-0.09,4.62,-0.09,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 21:00,48.67,17.55,43.83,0,0,0,0,0,0,,-1.03,4.42,-1.03,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 22:00,48.63,17.56,44.09,0,0,0,0,0,0,,-1.96,4.46,-1.96,10,2023,7,,,,,,,,,,,,,,,,,,,
07/10/2023 23:00,48.23,16.55,41.78,0,0,0,0,0,0,,-1.68,4.2,-1.68,10,2023,7,,,,,,,,,,,,,,,,,,,
08/10/2023 00:00,48.05,16.49,41.61,0,0,0,0,0,0,,-1.99,3.9,-1.99,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 01:00,48.13,16.49,41.55,0,0,0,0,0,0,,-2.04,3.86,-2.04,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 02:00,48.23,16.75,41.51,0,0,0,0,0,0,,-2.07,3.92,-2.07,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 03:00,48.22,16.77,42.03,0,0,0,0,0,0,,-2.05,3.85,-2.05,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 04:00,48.27,16.83,41.6,0,0,0,0,0,0,,-1.8,4.03,-1.8,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 05:00,47.64,16.95,40.86,0,0,0,0,0,0,,-1.1,4.28,-1.1,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 06:00,47.52,16.9,42.07,0,0,0,0,0,0,,-0.04,4.4,-0.04,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 07:00,47,16.81,42.08,0,0,0,0,0,0,,0.51,4.52,0.51,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 08:00,47.05,16.98,41.18,0,0,0,0,0,0,,1.31,4.96,1.31,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 09:00,47.08,16.91,41.34,0,0,0,0,0,0,,1.36,5.16,1.36,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 10:00,47.16,16.95,41.38,0,0,0,0,0,0,,1.3,5.21,1.3,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 11:00,46.96,16.81,40.85,0,0,0,0,0,0,,1.32,5.09,1.32,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 12:00,47.07,16.86,40.7,0,0,0,0,0,0,,1.35,4.96,1.35,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 13:00,45.37,16.81,40.78,0,0,0,0,0,0,,1.64,5.4,1.64,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 14:00,45.39,16.74,40.42,0,0,0,0,0,0,,2.5,6.18,2.5,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 15:00,45.81,16.78,40.6,0,0,0,0,0,0,,3.33,7.36,3.33,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 16:00,46.43,16.7,40.37,0,0,0,0,0,0,,4.96,8.69,4.96,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 17:00,47.08,16.54,40.8,0,0,0,0,0,0,,7.71,9.43,7.56,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 18:00,46.56,16.63,40.63,0,0,0,0,0,0,,11.36,9.34,9.34,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 19:00,46.2,16.63,42,0,0,0,0,0,0,,9.15,8.86,8.15,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 20:00,45.97,16.57,41.25,0,0,0,0,0,0,,7.23,8.94,7.23,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 21:00,46.98,16.49,40.94,0,0,0,0,0,0,,6.05,9.14,6.05,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 22:00,46.98,16.5,40.91,0,0,0,0,0,0,,4.99,8.68,4.99,10,2023,8,,,,,,,,,,,,,,,,,,,
08/10/2023 23:00,44.41,16.19,39.14,0,0,0,0,0,0,,4.73,7.98,4.73,10,2023,8,,,,,,,,,,,,,,,,,,,
09/10/2023 00:00,44.46,16.1,39.41,0,0,0,0,0,0,,3.76,7.71,3.76,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 01:00,44.02,16.12,39.58,0,0,0,0,0,0,,3.9,7.65,3.9,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 02:00,43.72,16.16,39.59,0,0,0,0,0,0,,4.19,8.02,4.19,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 03:00,43.68,16.15,39.18,0,0,0,0,0,0,,4.96,8.53,4.96,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 04:00,41.51,16.35,38.6,0,0,0,0,0,0,,7.52,9.37,7.52,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 05:00,40.65,17.05,36.47,0,0,0,0,0,0,,53.28,10.24,31.475,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 06:00,41.25,16.68,36.45,0,0,0,0,0,0,,111.8,10.2,62.425,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 07:00,41.3,16.78,36.28,0,0,0,0,0,0,,126.91,10.07,70.045,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 08:00,41.24,16.94,36.11,0,0,0,0,0,0,,121.43,9.97,67.555,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 09:00,41.21,16.99,36.22,0,0,0,0,0,0,,111.59,10.05,62.835,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 10:00,41.48,17.08,36.18,0,0,0,0,0,0,,105.36,10.18,60.125,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 11:00,40.97,17.06,36.29,0,0,0,0,0,0,,98.99,10.14,56.775,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 12:00,40.96,17.02,36.21,0,0,0,0,0,0,,98.19,10.09,56.005,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 13:00,40.94,16.95,35.92,0,0,0,0,0,0,,102.97,10.18,58.31,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 14:00,40.94,16.95,35.75,0,0,0,0,0,0,,107.28,10.29,60.455,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 15:00,40.91,16.93,35.64,0,0,0,0,0,0,,110.31,10.35,61.98,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 16:00,40.95,17.01,35.47,0,0,0,0,0,0,,129.32,10.22,71.44,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 17:00,41.1,16.92,36.18,0,0,0,0,0,0,,189.22,10.54,101.26,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 18:00,41.13,16.92,36.38,0,0,0,0,0,0,,221.7,10.42,117.36,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 19:00,41.93,16.92,36.48,0,0,0,0,0,0,,180.07,9.85,96.515,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 20:00,42.57,16.74,36.41,0,0,0,0,0,0,,129.57,9.99,71.025,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 21:00,42.9,16.83,36.14,0,0,0,0,0,0,,52.09,10.59,31.915,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 22:00,43.29,16.91,36.87,0,0,0,0,0,0,,10.56,10.77,10.56,10,2023,9,,,,,,,,,,,,,,,,,,,
09/10/2023 23:00,42.64,15.68,35.13,0,0,0,0,0,0,,28.24,10.48,18.62,10,2023,9,,,,,,,,,,,,,,,,,,,
10/10/2023 00:00,42.73,15.64,35.3,0,0,0,0,0,0,,8.83,10.29,8.83,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 01:00,42.91,15.66,35.34,0,0,0,0,0,0,,8.23,10.27,8.23,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 02:00,42.47,15.71,35.5,0,0,0,0,0,0,,8.6,9.83,8.6,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 03:00,42.38,15.74,35.35,0,0,0,0,0,0,,17.14,9.65,13.47,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 04:00,41.87,15.89,37.03,0,0,0,0,0,0,,50.14,9.7,29.735,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 05:00,40.85,16.2,34.55,0,0,0,0,0,0,,126.88,9.94,68.395,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 06:00,40.31,16.33,34.5,0,0,0,0,0,0,,201.92,9.87,105.545,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 07:00,40.36,16.23,34.8,0,0,0,0,0,0,,198.63,9.66,104.565,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 08:00,40.14,16.28,35.17,0,0,0,0,0,0,,132.1,9.73,71.215,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 09:00,40.12,16.22,35.39,0,0,0,0,0,0,,116.2,9.86,63.085,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 10:00,40.02,16.27,35.12,0,0,0,0,0,0,,104.16,9.91,56.86,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 11:00,39.61,16.12,35.34,0,0,0,0,0,0,,94.33,9.63,51.625,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 12:00,39.66,16.27,34.69,0,0,0,0,0,0,,51.63,9.46,30.03,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 13:00,39.67,16.03,34.62,0,0,0,0,0,0,,46.81,9.43,27.305,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 14:00,39.55,15.95,33.97,0,0,0,0,0,0,,41.05,9.06,24.18,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 15:00,39.63,15.9,33.9,0,0,0,0,0,0,,47.6,8.87,26.75,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 16:00,39.38,16,33.75,0,0,0,0,0,0,,42.73,8.09,23.295,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 17:00,39.92,15.98,35.14,0,0,0,0,0,0,,26.38,7.29,14.83,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 18:00,40.23,15.94,34.79,0,0,0,0,0,0,,4.92,6.3,3.96,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 19:00,42.23,16.13,34.71,0,0,0,0,0,0,,2.05,5.62,2.05,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 20:00,42.25,16.1,35.42,0,0,0,0,0,0,,0.01,4.91,0.01,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 21:00,42.09,16.11,35.17,0,0,0,0,0,0,,-1.74,4.63,-1.74,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 22:00,42.07,16.07,34.63,0,0,0,0,0,0,,-3.08,4.41,-3.08,10,2023,10,,,,,,,,,,,,,,,,,,,
10/10/2023 23:00,42.3,15.92,36,0,22.6,0,0,0,0,,-4.54,3.76,-4.54,10,2023,10,,,,,,,,,,,,,,,,,,,
11/10/2023 00:00,42.29,15.85,36.91,0,0,0,0,0,0,,-4.98,3.47,-4.98,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 01:00,42.27,15.9,36.81,0,0,0,0,0,0,,-5.09,3.56,-5.09,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 02:00,42.2,15.92,36.58,0,0,0,0,0,0,,-5.15,3.52,-5.15,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 03:00,42.22,16,37.27,0,0,0,0,0,0,,-4.86,3.67,-4.86,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 04:00,41.27,15.82,36.75,0,27,0,0,0,0,,-3.45,3.98,-3.45,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 05:00,40.67,15.59,35.85,0,27,0,0,0,0,,-1.1,4.48,-1.1,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 06:00,41.39,15.63,36.5,0,26.9,0,0,0,0,,0.01,4.96,0.01,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 07:00,41.44,15.66,35.41,0,26.9,0,0,0,0,,1.6,5.4,1.6,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 08:00,41.47,15.67,35.5,0,17,0,0,0,0,,2.09,5.64,2.09,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 09:00,41.41,15.66,35.96,0,17,0,0,0,0,,2.48,6.13,2.48,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 10:00,41.37,15.68,35.4,0,17,0,0,0,0,,1.05,5.53,1.05,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 11:00,41.14,15.6,35.74,0,20,0,0,0,0,,0,5.35,0,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 12:00,41.04,15.69,35.43,0,20,0,0,0,0,,-0.06,4.92,-0.06,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 13:00,41.1,15.62,35.44,0,20,0,0,0,0,,-0.04,4.92,-0.04,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 14:00,41.2,15.63,35.18,0,20,0,0,0,0,,0.06,4.75,0.06,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 15:00,41.36,15.61,35.45,0,20,0,0,0,0,,1.17,5.19,1.17,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 16:00,41.47,15.67,35.1,0,20,0,0,0,0,,1.32,5.09,1.32,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 17:00,42.47,15.67,35.53,0,18,0,0,0,0,,0.87,5.23,0.87,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 18:00,42.43,15.55,35.81,0,27,0,0,0,0,,0,4.83,0,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 19:00,42.66,15.69,35.7,0,29,0,0,0,0,,-0.96,4.76,-0.96,10,2023,11,,,,,,,,,,,,,,,,,,,
11/10/2023 20:00,41.4,15.64,35.92,0,25,0,0,0,0,,-2.03,4.58,-2.03,10,2023,11,,,,,,,,,,,,,,,,,,,
